Index;Tweet_notrans;HS_notrans;Abusive_notrans;HS_Individual_notrans;HS_Group_notrans;HS_Religion_notrans;HS_Race_notrans;HS_Physical_notrans;HS_Gender_notrans;HS_Other_notrans;HS_Weak_notrans;HS_Moderate_notrans;HS_Strong_notrans;Tweet_Parsed_notrans;HS_predict_notrans;Abusive_predict_notrans;HS_Individual_predict_notrans;HS_Group_predict_notrans;HS_Religion_predict_notrans;HS_Race_predict_notrans;HS_Physical_predict_notrans;HS_Gender_predict_notrans;HS_Other_predict_notrans;HS_Weak_predict_notrans;HS_Moderate_predict_notrans;HS_Strong_predict_notrans;Language_notrans;Tweet_trans;HS_trans;Abusive_trans;HS_Individual_trans;HS_Group_trans;HS_Religion_trans;HS_Race_trans;HS_Physical_trans;HS_Gender_trans;HS_Other_trans;HS_Weak_trans;HS_Moderate_trans;HS_Strong_trans;Tweet_Parsed_trans;HS_predict_trans;Abusive_predict_trans;HS_Individual_predict_trans;HS_Group_predict_trans;HS_Religion_predict_trans;HS_Race_predict_trans;HS_Physical_predict_trans;HS_Gender_predict_trans;HS_Other_predict_trans;HS_Weak_predict_trans;HS_Moderate_predict_trans;HS_Strong_predict_trans;Language_trans
3192;what's in the church so that the security forces of the republic of Indonesia enter the church and conduct inspections like this Is the Papuan human terrorist or the church where the gathering of terrorists in Papua.R I P democracy abuse of the Pancasila carried out by the police  pic.twitter.com/LrrUY0lxVG;0;0;0;0;0;0;0;0;0;0;0;0;apa in the church so that the security forces of the republik of indonesia enter the church and conduct inspections like this is the papuan human terrorist orang the church where the gathering of terrorists in papua r i p democracy abuse of the pancasila carried out by the police ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;what's in the church so that the security forces of the republic of Indonesia enter the church and conduct inspections like this Is the Papuan human terrorist or the church where the gathering of terrorists in Papua.R I P democracy abuse of the Pancasila carried out by the police  pic.twitter.com/LrrUY0lxVG;0;0;0;0;0;0;0;0;0;0;0;0;apa di gereja sehingga pasukan keamanan republik indonesia memasuki gereja dan melakukan inspeksi seperti ini adalah orang papua teroris manusia gereja di mana pengumpulan teroris di papua rip demokrasi penyalahgunaan pancasila  dilakukan oleh polisi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3195;Come on guys all of AEC country except MAS, come to cheer and support THA footballer to defeat #MALAYCHEAT #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;come on guys all of aec country except mas come to cheer and support thailand footballer to defeat malaysia cheat shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Come on guys all of AEC country except MAS, come to cheer and support THA footballer to defeat #MALAYCHEAT #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;ayo guys semua negara kecuali mas datang untuk menghibur dan mendukung pesepakbola thailand untuk mengalahkan cheat malaysia memalukan bagimu malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3196;no offense but seeing Justin at #ChangesTour in Indonesia actually sucks  https://twitter.com/leaxcody/status/1203561087624531968ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;no offense but seeing justin at changes tour in indonesia actualy sucks ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;no offense but seeing Justin at #ChangesTour in Indonesia actually sucks  https://twitter.com/leaxcody/status/1203561087624531968ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;jangan tersinggung tetapi melihat justin di tur perubahan di indonesia sebenarnya menyebalkan;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3199;I know that eSbeyek&bu Anni dun givva shit of what this country's heading.we'll still stand our ground and fight back #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;i know that susilo bambang yudhoyono bu anni dun give shit of apa this country heading we ll still stand our ground and fight back malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;I know that eSbeyek&bu Anni dun givva shit of what this country's heading.we'll still stand our ground and fight back #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;saya tahu bahwa susilo bambang yudhoyono bu anni dun memberikan apa  dari negara ini menuju kita akan tetap berdiri di tanah kita dan melawan malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
3209;If you were an activist what would want to protest against?... Ã¢ÂÂ yahudi bangsat!  http://ask.fm/a/226j8if5ÃÂ ;1;1;0;1;1;0;0;0;0;0;1;0;if you were an activist apa would want to protest against yahudi bangsat ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en;If you were an activist what would want to protest against?... Ã¢ÂÂ yahudi bangsat!  http://ask.fm/a/226j8if5ÃÂ ;1;1;0;1;1;0;0;0;0;0;1;0;jika anda seorang aktivis apa  ingin memprotes yahudi bangsat;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en
3210;i did not but i just did not understand what she said overall;0;0;0;0;0;0;0;0;0;0;0;0;i did not but i just did not understand apa she said overall;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;i did not but i just did not understand what she said overall;0;0;0;0;0;0;0;0;0;0;0;0;saya tidak tetapi saya tidak mengerti apa  dia katakan secara keseluruhan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3247;I don't want to celebrate my birthday lah. My cat is more important than birthday. Gonna spend all my money at the vet so my cat boleh buang najis as usual Ã°ÂÂÂ­;0;0;0;0;0;0;0;0;0;0;0;0;i do not want to celebrate my birthday  my cat is more important tahan birthday going to spend all my uang at the vet so my cat boleh buang najis as biasanya ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;I don't want to celebrate my birthday lah. My cat is more important than birthday. Gonna spend all my money at the vet so my cat boleh buang najis as usual Ã°ÂÂÂ­;0;0;0;0;0;0;0;0;0;0;0;0;saya tidak ingin merayakan ulang tahun saya  kucing saya lebih penting tahan ulang tahun akan menghabiskan semua uang saya di dokter hewan sehingga kucing saya bisa buang najis seperti biasanya;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3248;Even my grandma r btter thn him. Titit;0;1;0;0;0;0;0;0;0;0;0;0;even my grandmother r better tahun him titit;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Even my grandma r btter thn him. Titit;0;1;0;0;0;0;0;0;0;0;0;0;bahkan nenek saya lebih baik tahun dia titit;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3251;Both female and male racewalking athletes for Maylaysia are pethetic. Could not obey basic rules to get medal. #Jogging #shameonyoumalaysia;0;0;0;0;0;0;0;0;0;0;0;0;both female and male racewalking athletes for malaysia are pethetic could not obey basic rules to get medal jogging shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Both female and male racewalking athletes for Maylaysia are pethetic. Could not obey basic rules to get medal. #Jogging #shameonyoumalaysia;0;0;0;0;0;0;0;0;0;0;0;0;atlet atletik perempuan dan laki laki untuk malaysia  pethetic tidak bisa mematuhi aturan dasar untuk mendapatkan medali jogging malu pada anda malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3253;"#GoodMorning  ""We don't even know how strong we are until we are forced to bring that hidden strength forward."" 
-Isabel Allende
#Hibiscus #Blooms #Flora #Flowers #FlowerPhotography #Plant #iPhonePhoto #Photography #Photos #Photographer #BejatMcCrackenEnvironmentalArtStudios pic.twitter.com/Fv7xq9znUS";0;0;0;0;0;0;0;0;0;0;0;0; good morning we do not even know how strong we are until we are forced to bring that hidden kekuatan forward isabel allende hibiscus blooms flora flowers flower photography plant iphone photo photography photos photographer bejat mccracken environmental art studios ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"#GoodMorning  ""We don't even know how strong we are until we are forced to bring that hidden strength forward."" 
-Isabel Allende
#Hibiscus #Blooms #Flora #Flowers #FlowerPhotography #Plant #iPhonePhoto #Photography #Photos #Photographer #BejatMcCrackenEnvironmentalArtStudios pic.twitter.com/Fv7xq9znUS";0;0;0;0;0;0;0;0;0;0;0;0;selamat pagi kita bahkan tidak tahu seberapa kuat kita sampai kita dipaksa untuk membawa kekuatan tersembunyi ke depan isabel allende hibiscus mekar flora bunga bunga fotografi tanaman iphone foto fotografi foto fotografer bejat mccracken studio seni lingkungan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3277;Bich its not all about ur favs what the actual fuck stop throwing namkook outside the bus. Bikin pusing aja bangsat.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bich it is not all about kamu favourite apa the actual fuck stop throwing namkook outside the bus buat pusing saja bangsat ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Bich its not all about ur favs what the actual fuck stop throwing namkook outside the bus. Bikin pusing aja bangsat.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bich itu tidak semua tentang kamu favorit apa  sebenarnya berhenti membuang kartu nama di luar bus buat mendorong saja bangsat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3283;"What's surprising however is shit only happened only in Jakarta, thankfully. Let's not cause another riot and get people fucking hurt from both sides.

So people are willing to go so far and travel to jakarta to do this? Please stop.

#PemiluDamai
#indonesiaelection";0;1;0;0;0;0;0;0;0;0;0;0;apa surprising however is shit only happened only in jakarta thankfully let not cause another riot and get people fuck hurt from both sides so people are willing to go so far and travel to jakarta to do this please stop pemilihan umum damai indonesia election;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"What's surprising however is shit only happened only in Jakarta, thankfully. Let's not cause another riot and get people fucking hurt from both sides.

So people are willing to go so far and travel to jakarta to do this? Please stop.

#PemiluDamai
#indonesiaelection";0;1;0;0;0;0;0;0;0;0;0;0;apa  mengejutkan adalah omong kosong hanya terjadi hanya di jakarta untungnya jangan menyebabkan kerusuhan lagi dan membuat orang orang bercinta terluka dari kedua belah pihak sehingga orang bersedia untuk pergi sejauh ini dan melakukan perjalanan ke jakarta untuk melakukan ini silakan hentikan pemilihan umum damai pemilihan indonesia;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3290;"Sabar ya :) "" USER: I think y**E is not better than me,she is so stupid and lessjob but my bos love her verymuch #bosku berengsek""";0;1;0;0;0;0;0;0;0;0;0;0;sabar  user i think iya e is not better tahan me she is so bodoh and lessjob but my bos love her very much bosku berengsek;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"Sabar ya :) "" USER: I think y**E is not better than me,she is so stupid and lessjob but my bos love her verymuch #bosku berengsek""";0;1;0;0;0;0;0;0;0;0;0;0;sabar  pengguna saya pikir iya e tidak lebih baik tahan saya dia sangat bodoh dan kurang pekerjaan tetapi bos saya sangat mencintainya bosku berengsek;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3293;short chat with kakak, she manage to avoid the question and focusing on my problem *berengsek kau;0;1;0;0;0;0;0;0;0;0;0;0;short chat dengan kakak she manage to avoid the question and focusing on my problem berengsek kamu;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;short chat with kakak, she manage to avoid the question and focusing on my problem *berengsek kau;0;1;0;0;0;0;0;0;0;0;0;0;obrolan singkat dengan kakak dia berhasil menghindari pertanyaan dan fokus pada masalah saya berengsek kamu;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3303;"I am.. But they wont... Some people still be racist for the rest of their life...
My mom just get yelled by someone for a little misunderstanding, 'CINA SIALAN KAFIR MAKAN BABI CUMA PENDATANG LU!!! NUMPANG SAMA PRIBUMI!!!'";0;1;0;0;0;0;0;0;0;0;0;0;i am but they wont some people still be racist for the rest of their life my mom just get yelled by someone for a little misunderstanding cina sialan kafir makan babi hanya pendatang kamu menumpang sama pribumi ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"I am.. But they wont... Some people still be racist for the rest of their life...
My mom just get yelled by someone for a little misunderstanding, 'CINA SIALAN KAFIR MAKAN BABI CUMA PENDATANG LU!!! NUMPANG SAMA PRIBUMI!!!'";0;1;0;0;0;0;0;0;0;0;0;0;saya tetapi mereka tidak akan beberapa orang masih menjadi rasis selama sisa hidup mereka ibu saya hanya dimarahi oleh seseorang karena sedikit kesalahpahaman cina makan kafir makan babi hanya pendatang kamu menumpang sama pribumi;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3305;SHIT I HOPE NOT TOO DAMN or imma have to cancel this 4 year old crush of mine fuck but then again with this pic i posted it on ig jadi kalo dia emang bangsat ya at least no private pics kan ya ;0;1;0;0;0;0;0;0;0;0;0;0;shit i hope not too damn orang i am going to have to cancel this tahun old crush of milikku fuck but then again dengan this pic i posted it on instagram jadi kalau dia memang bangsat  at least no private pics   ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;SHIT I HOPE NOT TOO DAMN or imma have to cancel this 4 year old crush of mine fuck but then again with this pic i posted it on ig jadi kalo dia emang bangsat ya at least no private pics kan ya ;0;1;0;0;0;0;0;0;0;0;0;0;sial saya harap tidak terlalu sial saya harus membatalkan naksir lama milikku tahun ini tapi sekali lagi dengan pic ini saya diposting di instagram jadi jika dia memang bangsat  setidaknya tidak ada foto pribadi  ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3306;we will not go down..gaza tonight! youre fuck israel (yahudi bangsat);1;1;0;1;1;0;0;0;0;0;1;0;we will not go down gaza tonight you are fuck israel yahudi bangsat ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en;we will not go down..gaza tonight! youre fuck israel (yahudi bangsat);1;1;0;1;1;0;0;0;0;0;1;0;kita tidak akan turun gaza malam ini kamu bercinta israel yahudi bangsat;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en
3313;"Jokowi just a big liar. We don't trust him anymore.
#NewEraPrabowoSandi";1;0;1;0;0;0;0;0;1;1;0;0;jokowi just a besar liar we do not trust him anymore new era prabowo sandi;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en;"Jokowi just a big liar. We don't trust him anymore.
#NewEraPrabowoSandi";1;0;1;0;0;0;0;0;1;1;0;0;jokowi hanya pembohong besar kita tidak percaya padanya lagi era baru prabowo sandi;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en
3319;Why not Blame the source that leaked the information to a NEWS OUTLET prior to making sure the families were informed? How they supposed to know or monitor who was informed  and when while they're doin Their job? Is The first responder not the one who broke code?;0;0;0;0;0;0;0;0;0;0;0;0;kenapa not blame the source that leaked the information to a news outlet prior to making sure the families were informed how they supposed to know orang monitor who was informed and when ketika they are doing their job is the first responder not the one who broke code ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Why not Blame the source that leaked the information to a NEWS OUTLET prior to making sure the families were informed? How they supposed to know or monitor who was informed  and when while they're doin Their job? Is The first responder not the one who broke code?;0;0;0;0;0;0;0;0;0;0;0;0;mengapa tidak menyalahkan sumber  membocorkan informasi ke outlet berita sebelum memastikan keluarga diberi tahu bagaimana mereka seharusnya tahu orang monitor  diberitahu dan ketika kompilasi mereka melakukan pekerjaan mereka adalah responden pertama bukan orang  memecahkan kode;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3320;itu kan editan e*nkook, goblok. what do they smoke? crack? lmao gtfo  https://twitter.com/sugawifeyy_/status/1223452413178179584ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;itu  editan e nkook goblok apa do they smoke crack laughing my ass off get the fuck out ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;itu kan editan e*nkook, goblok. what do they smoke? crack? lmao gtfo  https://twitter.com/sugawifeyy_/status/1223452413178179584ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;itu  editan dan nkook goblok apa  mereka merokok retak tertawa pantatku keluar bercinta;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3338;anjing pedih banget ga si jadi member x1... they supposed to be in one stage holding the fan meeting tgtÃ°ÂÂÂ­Ã°ÂÂÂ­me cryin;0;1;0;0;0;0;0;0;0;0;0;0;anjing pedih banget tidak  jadi member x they supposed to be in one stage holding the fan meeting tgt me crying;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;anjing pedih banget ga si jadi member x1... they supposed to be in one stage holding the fan meeting tgtÃ°ÂÂÂ­Ã°ÂÂÂ­me cryin;0;1;0;0;0;0;0;0;0;0;0;0;anjing pedih banget bukan  jadi anggota x mereka seharusnya dalam satu tahap memegang fan meeting tgt aku menangis;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3341;please take care of your health from the fucking virus corona kontol;0;1;0;0;0;0;0;0;0;0;0;0;please take care of your health from the fuck virus corona kontol;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;please take care of your health from the fucking virus corona kontol;0;1;0;0;0;0;0;0;0;0;0;0;tolong jaga kesehatan anda dari virus fuck corona kontol;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3346;I try to avoid your notification, but when i scroll it down, shit i blew it. LO LUCU BGT ANJINGÃ°ÂÂÂ­Ã°ÂÂÂ;0;1;0;0;0;0;0;0;0;0;0;0;i try to avoid your notification but when i scroll it down shit i blew it kamu lucu banget anjing ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;I try to avoid your notification, but when i scroll it down, shit i blew it. LO LUCU BGT ANJINGÃ°ÂÂÂ­Ã°ÂÂÂ;0;1;0;0;0;0;0;0;0;0;0;0;saya mencoba untuk menghindari notifikasi anda tetapi ketika saya gulir ke bawah kotoran saya gagal kamu lucu banget anjing;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3347;Revolusi mental is bullshit, No one can believe it;0;1;0;0;0;0;0;0;0;0;0;0;revolusi mental is bullshit no one can believe it;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Revolusi mental is bullshit, No one can believe it;0;1;0;0;0;0;0;0;0;0;0;0;revolusi mental adalah omong kosong  tidak dapat dipercaya oleh siapa ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3354;Still young still chubby berengsek ..forever young I'm forever young iyeeeyy;0;1;0;0;0;0;0;0;0;0;0;0;still young still chubby berengsek forever young i sama forever young iya;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Still young still chubby berengsek ..forever young I'm forever young iyeeeyy;0;1;0;0;0;0;0;0;0;0;0;0;masih muda masih gemuk berengsek selamanya muda aku sama selamanya muda iya;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3359;I swear a lot. stuff like, anjing, bangsat, fuck, shit. You don't like this? Tell me. So when I'm talking with you I don't use these words,,,,;0;1;0;0;0;0;0;0;0;0;0;0;i sumpah a lot stuff like anjing bangsat fuck shit you do not like this tell me so when i sama membicarakan dengan you i do not use these kata ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;I swear a lot. stuff like, anjing, bangsat, fuck, shit. You don't like this? Tell me. So when I'm talking with you I don't use these words,,,,;0;1;0;0;0;0;0;0;0;0;0;0;aku sumpah banyak hal seperti anjing bangsat bercinta sial kau tidak suka ini katakan padaku jadi ketika aku sama berbicara denganmu aku tidak menggunakan kata kata ini;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3362;What a narrow minded excuse. Is this what u say to all athletes that u have done something wrong SMH!! #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;apa a narrow minded excuse is this apa kamu say to all athletes that kamu have done something salah  ampun shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;What a narrow minded excuse. Is this what u say to all athletes that u have done something wrong SMH!! #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;apa alasan sempit adalah ini apa  kamu katakan kepada semua atlet bahwa kamu telah melakukan sesuatu salah  ampun malu pada kamu malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3364;"Idk it's just some girls that might be called as ""kampungan"" but we're living in 2019 and i guess a girl who smoke in a public isn't a sin at all. ))";0;1;0;0;0;0;0;0;0;0;0;0;i do not know it just some girl that might be called as kampungan but we are living in and i guess a girl who smoke in a publik is not a sin at all ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"Idk it's just some girls that might be called as ""kampungan"" but we're living in 2019 and i guess a girl who smoke in a public isn't a sin at all. ))";0;1;0;0;0;0;0;0;0;0;0;0;saya tidak tahu itu hanya beberapa gadis  mungkin disebut sebagai kampungan tetapi kita hidup pada tahun dan saya kira seorang gadis  merokok di masyarakat bukanlah dosa sama sekali;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
3386;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user user user user user user user user user user user;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
